id	name	reactome_class
266051_RLE	5S-HpETE is dehydrated to LTA4 by ALOX5	Reaction
2161946_RLE	5S-HpETE is reduced to 5S-HETE by GPX1/2/4	Reaction
71299_RLE	6-phospho-D-gluconate + NADP+ => D-ribulose 5-phosphate + CO2 + NADPH + H+	Reaction
167090_RLE	7-14 nt. Backtracking of Pol II complex on the HIV-1 template leading to elongation arrest	Reaction
167284_RLE	7-14 nt. Backtracking of Pol II complex on the HIV-1 template leading to elongation arrest	Reaction
113414_RLE	7-14 nt. Backtracking of Pol II complex on the template leading to elongation arrest	Reaction
192097_RLE	7alpha-hydroxycholesterol is oxidized and isomerized to 4-cholesten-7alpha-ol-3-one	Reaction
5333615_RLE	80S:Met-tRNAi:mRNA:SECISBP2:Sec-tRNA(Sec):EEFSEC:GTP is hydrolysed to 80S:Met-tRNAi:mRNA:SECISBP2:Sec and EEFSEC:GDP by EEFSEC	Reaction
197268_RLE	A phospho-ribosyl group is added to quinolinate	Reaction
197186_RLE	A phosphoribosyl group is added to nicotinate to form nicotinate mononucleotide (NaMN)	Reaction
2404133_RLE	A REH hydrolses atREs to atROL and FAs	BlackBoxEvent
2465941_RLE	A REH hydrolyses 11cRE to 11cROL	BlackBoxEvent
1971475	A tetrasaccharide linker sequence is required for GAG synthesis	Pathway
157212	A third proteolytic cleavage releases NICD	Pathway
508189_RLE	a-ketoisocaproate, a-keto-b-methylvalerate, or a-ketoisovalerate + glutamate <=> leu, ile, or val + alpha-ketoglutarate [BCAT1]	Reaction
508179_RLE	a-ketoisocaproate, a-keto-b-methylvalerate, or a-ketoisovalerate + glutamate <=> leu, ile, or val + alpha-ketoglutarate [BCAT2]	Reaction
418904_RLE	A1 and A3 receptors bind adenosine	Reaction
2467761_RLE	A2E is phagocytosed	Reaction
2467738_RLE	A2E translocates to RPE cells	Reaction
2466831_RLE	A2PE hydrolyses to A2E	Reaction
5694487_RLE	A4GNT transfers GlcNAc to core 2 mucins	Reaction
5694494_RLE	AACS ligates CoA-SH to ACA, forming ACA-CoA	Reaction
5689000_RLE	AADAC deacetylates PHEN	Reaction
2162078_RLE	abacavir + 2 NAD+ => abacavir 5'-carboxylate + 2 NADH + 2 H+	Reaction
2161193_RLE	abacavir + AMP => abacavir monophosphate + adenosine	Reaction
2162099_RLE	abacavir + UDP-glucuronate => abacavir 5'-glucuronide + UDP	Reaction
2161541	Abacavir metabolism	Pathway
2161195_RLE	abacavir monophosphate + H2O => carbovir monophosphate + cyclopropylamine	Reaction
2161517	Abacavir transmembrane transport	Pathway
2161522	Abacavir transport and metabolism	Pathway
2161506_RLE	abacavir [cytosol] + ATP + H2O => abacavir[extracellular] + ADP + phosphate	Reaction
2161538_RLE	abacavir [cytosol] + ATP + H2O => abacavir[extracellular] + ADP + phosphate	Reaction
2161500_RLE	abacavir [extracellular] => abacavir [cytosol]	Reaction
73930	Abasic sugar-phosphate removal via the single-nucleotide replacement pathway	Pathway
5619084	ABC transporter disorders	Pathway
1369062	ABC transporters in lipid homeostasis	Pathway
382556	ABC-family proteins mediated transport	Pathway
382560_RLE	ABC7, mABC1 and mABC2 mediate heme transport	Reaction
5682285_RLE	ABCA12 transports lipids from cytosol to extracellular region	Reaction
5683714_RLE	ABCA3 transports PC, PG from ER membrane to lamellar body	Reaction
1467466_RLE	ABCA4 mediates atRAL transport	Reaction
2466749_RLE	ABCA4 transports NRPE from photoreceptor outer segment membrane to cytosol	Reaction
382553_RLE	ABCA7:Apo1A-mediated phospholipid efflux	Reaction
1467457_RLE	ABCA8,B1,B5 transport xenobiotics from cytosol to extracellular region	Reaction
1369028_RLE	ABCAs mediate lipid efflux	Reaction
1369052_RLE	ABCAs mediate lipid influx	Reaction
193362_RLE	ABCB11 transports bile salts from cytosol to extracellular region	Reaction
5678706_RLE	ABCB4 transports PC from plasma membrane to extracellular region	Reaction
1369065_RLE	ABCB6 transports porphyrin from cytosol to mitchondrial matrix	Reaction
5223317_RLE	ABCB9 transports peptides from cytosol to lysosomal lumen	Reaction
3095901_RLE	ABCC1 transports cytosolic Cbl to extracellular region	Reaction
5679041_RLE	ABCC2 transports BMG,BDG from cytosol to extracellular region	Reaction
429157_RLE	ABCC4 accumulation of dense granule contents	Reaction
382575_RLE	ABCD1-3 dimers transfer LCFAs from cytosol to peroxisomal matrix	Reaction
5223313_RLE	ABCD4 may transport Cbl from lysosomal lumen to cytosol	Reaction
5223305_RLE	ABCE1 binds RNASEL, inhibiting it	Reaction
5227009_RLE	ABCF1 binds EIF2	Reaction
266082_RLE	ABCG1-mediated transport of intracellular cholesterol to the cell surface	Reaction
917979_RLE	ABCG2 dimer transports heme from cytosol to extracellular region	Reaction
1454928_RLE	ABCG4 may mediate cholesterol efflux	Reaction
265783_RLE	ABCG5:ABCG8 transports sterols from cytosol to extracellular region	Reaction
5694563_RLE	ABHD10 hydrolyses MPAG	Reaction
5695964_RLE	ABHD14B hydrolyses PNPB	Reaction
5694485_RLE	ABHD3 hydrolyses LPC(14:0) to 1AGPC	Reaction
5694583_RLE	ABHD4 hydrolyses NAPE	Reaction
5694462_RLE	ABHD6,12 hydrolyse 3AG	Reaction
2130194_RLE	ABL phosphorylates WAVEs	Reaction
5686587_RLE	ABL1 phosphorylates RAD52	Reaction
2978092	Abnormal conversion of 2-oxoglutarate to 2-hydroxyglutarate	Pathway
167459_RLE	Abortive  termination of HIV-1 elongation after arrest (Tat-containing elongation complex)	Reaction
167242	Abortive elongation of HIV-1 transcript in the absence of Tat	Pathway
167477_RLE	Abortive HIV-1 initiation after formation of the first phosphodiester bond	Reaction
167468_RLE	Abortive HIV-1 Initiation After Second Transition	Reaction
167474_RLE	Abortive HIV-1 Initiation Before Second Transition	Reaction
73946_RLE	Abortive initiation after formation of the first phosphodiester bond	Reaction
75891_RLE	Abortive Initiation After Second Transition	Reaction
75856_RLE	Abortive Initiation Before Second Transition	Reaction
113409_RLE	Abortive termination of early transcription elongation by DSIF:NELF	Reaction
112395_RLE	Abortive termination of elongation after arrest	Reaction
167478_RLE	Abortive termination of HIV-1 early transcription elongation by DSIF:NELF	Reaction
167481_RLE	Abortive termination of HIV-1 elongation after arrest	Reaction
5695980_RLE	ACAD10 dehydrogenates S-2MPDA-CoA	Reaction
5695989_RLE	ACAD11 dehydrogenates BH-CoA	Reaction
372519_RLE	AcCho is hydrolyzed to Cho and acetate by ACHE	Reaction
168894_RLE	Accumulation of M1 at the inner leaflet of the lipid bilayer	Reaction
2022405_RLE	ACE hydrolyzes Angiotensin-(1-10) to Angiotensin-(1-8)	Reaction
2022398_RLE	ACE hydrolyzes Angiotensin-(1-9) to Angiotensin-(1-7)	Reaction
2022378_RLE	ACE2 hydrolyzes Angiotensin-(1-10) to Angiotensin-(1-9)	Reaction
2022379_RLE	ACE2 hydrolyzes Angiotensin-(1-8) to Angiotensin-(1-7)	Reaction
71691_RLE	acetaldehyde + NAD+ => acetate + NADH + H+ [cytosolic]	Reaction
71723_RLE	acetaldehyde + NAD+ => acetate + NADH + H+ [mitochondrial]	Reaction
449872_RLE	acetaldehyde [cytosolic] => acetaldehyde [mitochondrial]	Reaction
158468_RLE	Acetaminophen can form an O- sulfate conjugate	Reaction
76397_RLE	Acetaminophen oxidised to N-acetylbenzoquinoneimine (NAPQI)	Reaction
71735_RLE	acetate + CoA + ATP => acetyl-CoA + AMP + pyrophosphate [cytosolic]	Reaction
449911_RLE	acetate + CoA + ATP => acetyl-CoA + AMP + pyrophosphate [mitochondrial]	Reaction
74177_RLE	acetoacetate + succinyl-CoA <=> acetoacetyl-CoA + succinate	Reaction
73912_RLE	acetoacetic acid + NADH + H+ <=> beta-hydroxybutyrate + NAD+	Reaction
74181_RLE	acetoacetyl-CoA + CoA <=> 2 acetyl-CoA	Reaction
73918_RLE	acetoacetyl-CoA+acetyl-CoA => HMG-CoA + CoASH	Reaction
75872_RLE	acetyl-CoA + 7 malonyl-CoA + 14 NADHP + 14 H+ => palmitate + 7 CO2 + 14 NADP+ + 8 CoASH + 6 H2O	Reaction
200555_RLE	acetyl-CoA + bicarbonate + ATP => malonyl-CoA + H2O + ADP + orthophosphate	Reaction
390291_RLE	acetyl-CoA + carnitine => acetylcarnitine + CoASH	Reaction
70975_RLE	Acetyl-CoA + H2O + Oxaloacetate => Citrate + CoA	Reaction
390304_RLE	acetyl-CoA + H2O => acetate + CoASH	Reaction
5082369_RLE	Acetylated HSF1 dissociates from DNA	Reaction
156582	Acetylation	Pathway
449734_RLE	Acetylation of glucosamine 6-phosphate to GlcNAc6P	Reaction
73736_RLE	Acetylation of SL1	Reaction
2473152_RLE	Acetylation of SMC3 subunit of centromeric chromatin associated cohesin by ESCO1 or ESCO2	Reaction
2468039_RLE	Acetylation of SMC3 subunit of chromosomal arm associated cohesin by ESCO1 or ESCO2	Reaction
181431	Acetylcholine Binding And Downstream Events	Pathway
400012_RLE	Acetylcholine binds Muscarinic Acetylcholine Receptor M3	Reaction
264642	Acetylcholine Neurotransmitter Release Cycle	Pathway
399997	Acetylcholine regulates insulin secretion	Pathway
372505_RLE	Acetylcholine synaptic vesicle docking and priming	Reaction
1606602_RLE	Acid ceramidase hydrolyses ceramide into sphingosine and free fatty acid (lysosome)	Reaction
917841_RLE	Acidification of Tf:TfR1 containing endosome	Reaction
1237129_RLE	Acireductone is created	Reaction
1237119_RLE	Acireductone is oxidized to MOB	Reaction
5690066_RLE	ACOT2,9,THEM4,5 hydrolyse MCFA-CoA, LCFA-CoA	Reaction
1297354_RLE	Acrosin Cleavage	Reaction
1300645	Acrosome Reaction	Pathway
5695957_RLE	ACSBG1,2 ligates CoA-SH to VLCFA, forming VLCFA-CoA	Reaction
5696004_RLE	ACSF2 ligates CoA-SH to MCFA	Reaction
5696007_RLE	ACSF3 ligates CoA-SH to VLCFA	Reaction
201035_RLE	ACSL1,3,5,6 ligate CoA to PALM to form PALM-CoA	Reaction
548843_RLE	ACSL3,4 ligate CoA to AA to form AA-CoA	Reaction
389970_RLE	Actin/tubulin:prefoldin complex associates with CCT/TriC	Reaction
164377_RLE	Activated Adenylate cyclase catalyses cAMP synthesis	Reaction
381607_RLE	Activated Adenylyl cyclase synthesizes cyclic AMP	Reaction
377186_RLE	Activated Akt1 phosphorylates AKT1S1 (PRAS40)	Reaction
5686578_RLE	Activated ATM phosphorylates ABL1	Reaction
5686704_RLE	Activated ATM phosphorylates DCLRE1C	Reaction
3857305_RLE	Activated CEBPB and NFKB complex bind IL6 promoter	Reaction
3857308_RLE	Activated CEBPB and NFKB complex bind IL8 promoter	Reaction
3857345_RLE	Activated CEBPB binds CDKN2B promoter	Reaction
3857348_RLE	Activated CEBPB stimulates transcription of CDKN2B	BlackBoxEvent
5671970_RLE	Activated CIT binds KIF14 and PRC1	Reaction
5671919_RLE	Activated CIT phosphorylates MRLCs	Reaction
5654560_RLE	Activated ERK1/2 threonine-phosphorylates FGFR1-associated FRS2.	Reaction
5654562_RLE	Activated ERK1/2 threonine-phosphorylates FGFR2-associated FRS2	Reaction
5654565_RLE	Activated ERK1/2 threonine-phosphorylates FGFR3-associated FRS2.	Reaction
5654566_RLE	Activated ERK1/2 threonine-phosphorylates FGFR4-associated FRS2.	Reaction
3209160_RLE	Activated ERKs phosphorylate ERF	Reaction
5654569_RLE	Activated FGFR1 binds FRS2	Reaction
5654571_RLE	Activated FGFR1 binds FRS3	Reaction
5654167_RLE	Activated FGFR1 binds PLCG1	Reaction
5654573_RLE	Activated FGFR1 binds SHC1	Reaction
1839080_RLE	Activated FGFR1 fusions bind PIK3CA	Reaction
5655290_RLE	Activated FGFR1 mutant-associated PI3K phosphorylates PIP2 to PIP3	Reaction
1839094_RLE	Activated FGFR1 mutants and fusions bind PLCG1	Reaction
1839098_RLE	Activated FGFR1 mutants and fusions phosphorylate PLCG1	Reaction
5655269_RLE	Activated FGFR1 mutants bind FRS2	Reaction
5655278_RLE	Activated FGFR1 mutants phosphorylate FRS2	Reaction
5655266_RLE	Activated FGFR1 mutants:p-FRS2 binds GRB2-SOS1	Reaction
5655240_RLE	Activated FGFR1 mutants:p-FRS2 binds GRB2:GAB1:PIK3R1	Reaction
5655263_RLE	Activated FGFR1 mutants:p-FRS2:GRB2:GAB1:PIK3R1 binds PIK3CA	Reaction
5655326_RLE	Activated FGFR1 mutants:p-FRS2:GRB2:SOS1 activates RAS nucleotide exchange	Reaction
5654575_RLE	Activated FGFR1 phosphorylates FRS2	Reaction
5654578_RLE	Activated FGFR1 phosphorylates FRS3	Reaction
5654149_RLE	Activated FGFR1 phosphorylates PLCG1	Reaction
5654582_RLE	Activated FGFR1 phosphorylates SHC1	Reaction
5654584_RLE	Activated FGFR1:p-FRS bind to PPTN11	Reaction
5654586_RLE	Activated FGFR1:p-FRS binds GRB2:SOS1	Reaction
5654587_RLE	Activated FGFR1:p-FRS phosphorylates PPTN11	Reaction
5654592_RLE	Activated FGFR1:p-FRS2 binds GRB2:GAB1:PIK3R1	Reaction
5654591_RLE	Activated FGFR1:p-FRS2:GRB2:GAB1:PI3KR1 binds PIK3CA	Reaction
5654594_RLE	Activated FGFR1:p-FRS2:p-PPTN11 binds GRB2:GAB1:PI3KR1	Reaction
5654596_RLE	Activated FGFR1:p-FRS2:p-PPTN11:GRB2:GAB1:PIK3R1 binds PIK3CA	Reaction
5654392_RLE	Activated FGFR1:p-FRS:GRB2:SOS1 activates RAS nucleotide exchange	Reaction
5654597_RLE	Activated FGFR1:p-SHC1 binds GRB2:SOS1	Reaction
5654600_RLE	Activated FGFR1:p-SHC1:GRB2:SOS1 activates RAS nucleotide exchange	Reaction
5654399_RLE	Activated FGFR2 binds FRS2	Reaction
5654603_RLE	Activated FGFR2 binds FRS3	Reaction
5654159_RLE	Activated FGFR2 binds PLCG1	Reaction
5654404_RLE	Activated FGFR2 binds SHC1	Reaction
5655323_RLE	Activated FGFR2 mutant-associated PI3K phosphorylates PIP2 to PIP3	Reaction
5655339_RLE	Activated FGFR2 mutants bind FRS2	Reaction
5655343_RLE	Activated FGFR2 mutants bind PLCG1	Reaction
5655268_RLE	Activated FGFR2 mutants phosphorylate FRS2	Reaction
5655301_RLE	Activated FGFR2 mutants phosphorylate PLCG1	Reaction
5655233_RLE	Activated FGFR2 mutants:p-FRS2 binds GRB2-SOS1	Reaction
5655320_RLE	Activated FGFR2 mutants:p-FRS2 binds GRB2:GAB1:PIK3R1	Reaction
5655245_RLE	Activated FGFR2 mutants:p-FRS2:GRB2:GAB1:PIK3R1 binds PIK3CA	Reaction
5655241_RLE	Activated FGFR2 mutants:p-FRS2:GRB2:SOS1 activates RAS nucleotide exchange	Reaction
5654397_RLE	Activated FGFR2 phosphorylates FRS2	Reaction
5654605_RLE	Activated FGFR2 phosphorylates FRS3	Reaction
5654147_RLE	Activated FGFR2 phosphorylates PLCG1	Reaction
5654607_RLE	Activated FGFR2 phosphorylates PPTN11	Reaction
5654407_RLE	Activated FGFR2 phosphorylates SHC1	Reaction
5654608_RLE	Activated FGFR2:p-FRS bind to PPTN11	Reaction
5654612_RLE	Activated FGFR2:p-FRS2 binds GRB2:GAB1:PIK3R1	Reaction
5654614_RLE	Activated FGFR2:p-FRS2:GRB2:GAB1:PI3KR1 binds PIK3CA	Reaction
5654618_RLE	Activated FGFR2:p-FRS2:GRB2:SOS1 activates RAS nucleotide exchange	Reaction
5654620_RLE	Activated FGFR2:p-FRS2:p-PPTN11 binds GRB2:GAB1:PI3KR1	Reaction
5654622_RLE	Activated FGFR2:p-FRS2:p-PPTN11:GRB2:GAB1:PIK3R1 binds PIK3CA	Reaction
5654406_RLE	Activated FGFR2:p-SHC1 binds GRB2:SOS1	Reaction
5654402_RLE	Activated FGFR2:p-SHC1:GRB2:SOS1 activates RAS nucleotide exchange	Reaction
5654615_RLE	Activated FGFR2:pFRS binds GRB2:SOS1	Reaction
5654409_RLE	Activated FGFR3 binds FRS2	Reaction
5654623_RLE	Activated FGFR3 binds FRS3	Reaction
5654224_RLE	Activated FGFR3 binds PLCG1	Reaction
5654625_RLE	Activated FGFR3 binds SHC1	Reaction
5655289_RLE	Activated FGFR3 mutant-associated PI3K phosphorylates PIP2 to PIP3	Reaction
5655262_RLE	Activated FGFR3 mutants bind FRS2	Reaction
5655244_RLE	Activated FGFR3 mutants bind PLCG1	Reaction
5655270_RLE	Activated FGFR3 mutants phosphorylate FRS2	Reaction
5655243_RLE	Activated FGFR3 mutants phosphorylate PLCG1	Reaction
5655295_RLE	Activated FGFR3 mutants:p-FRS2 binds GRB2-SOS1	Reaction
5655315_RLE	Activated FGFR3 mutants:p-FRS2 binds GRB2:GAB1:PIK3R1	Reaction
5655285_RLE	Activated FGFR3 mutants:p-FRS2:GRB2:GAB1:PIK3R1 binds PIK3CA	Reaction
5655277_RLE	Activated FGFR3 mutants:p-FRS2:GRB2:SOS1 activates RAS nucleotide exchange	Reaction
5654408_RLE	Activated FGFR3 phosphorylates FRS2	Reaction
5654628_RLE	Activated FGFR3 phosphorylates FRS3	Reaction
5654222_RLE	Activated FGFR3 phosphorylates PLCG1	Reaction
5654631_RLE	Activated FGFR3 phosphorylates PPTN11	Reaction
5654634_RLE	Activated FGFR3 phosphorylates SHC1	Reaction
5654633_RLE	Activated FGFR3:p-FRS bind to PPTN11	Reaction
5654637_RLE	Activated FGFR3:p-FRS2 binds GRB2:GAB1:PIK3R1	Reaction
5654640_RLE	Activated FGFR3:p-FRS2:GRB2:GAB1:PI3KR1 binds PIK3CA	Reaction
5654413_RLE	Activated FGFR3:p-FRS2:GRB2:SOS1 activates RAS nucleotide exchange	Reaction
5654641_RLE	Activated FGFR3:p-FRS2:p-PPTN11 binds GRB2:GAB1:PI3KR1	Reaction
5654643_RLE	Activated FGFR3:p-FRS2:p-PPTN11:GRB2:GAB1:PIK3R1 binds PIK3CA	Reaction
5654646_RLE	Activated FGFR3:p-SHC1 binds GRB2:SOS1	Reaction
5654647_RLE	Activated FGFR3:p-SHC1:GRB2:SOS1 activates RAS nucleotide exchange	Reaction
5654416_RLE	Activated FGFR3:pFRS binds GRB2:SOS1	Reaction
5654422_RLE	Activated FGFR4 binds FRS2	Reaction
5654651_RLE	Activated FGFR4 binds FRS3	Reaction
5654163_RLE	Activated FGFR4 binds PLCG1	Reaction
5654425_RLE	Activated FGFR4 binds SHC1	Reaction
5655235_RLE	Activated FGFR4 mutant-associated PI3K phosphorylates PIP2 to PIP3	Reaction
5655351_RLE	Activated FGFR4 mutants bind FRS2	Reaction
5655313_RLE	Activated FGFR4 mutants bind PLCG1	Reaction
5655284_RLE	Activated FGFR4 mutants phosphorylate FRS2	Reaction
5655341_RLE	Activated FGFR4 mutants phosphorylate PLCG1	Reaction
5655348_RLE	Activated FGFR4 mutants:p-FRS2 binds GRB2-SOS1	Reaction
5655248_RLE	Activated FGFR4 mutants:p-FRS2 binds GRB2:GAB1:PIK3R1	Reaction
5655252_RLE	Activated FGFR4 mutants:p-FRS2:GRB2:GAB1:PIK3R1 binds PIK3CA	Reaction
5655347_RLE	Activated FGFR4 mutants:p-FRS2:GRB2:SOS1 activates RAS nucleotide exchange	Reaction
5654418_RLE	Activated FGFR4 phosphorylates FRS2	Reaction
5654653_RLE	Activated FGFR4 phosphorylates FRS3	Reaction
5654151_RLE	Activated FGFR4 phosphorylates PLCG1	Reaction
5654655_RLE	Activated FGFR4 phosphorylates PPTN11	Reaction
5654428_RLE	Activated FGFR4 phosphorylates SHC1	Reaction
5654658_RLE	Activated FGFR4:p-FRS bind to PPTN11	Reaction
5654664_RLE	Activated FGFR4:p-FRS binds GRB2:SOS1	Reaction
5654659_RLE	Activated FGFR4:p-FRS2 binds GRB2:GAB1:PIK3R1	Reaction
5654662_RLE	Activated FGFR4:p-FRS2:GRB2:GAB1:PI3KR1 binds PIK3CA	Reaction
5654663_RLE	Activated FGFR4:p-FRS2:GRB2:SOS1 activates RAS nucleotide exchange	Reaction
5654667_RLE	Activated FGFR4:p-FRS2:p-PPTN11 binds GRB2:GAB1:PI3KR1	Reaction
5654669_RLE	Activated FGFR4:p-FRS2:p-PPTN11:GRB2:GAB1:PIK3R1binds PIK3CA	Reaction
5654423_RLE	Activated FGFR4:p-SHC1 binds GRB2:SOS1	Reaction
5654426_RLE	Activated FGFR4:p-SHC1:GRB2:SOS1 activates RAS nucleotide exchange	Reaction
5665767_RLE	Activated FMNL3 binds G-actin	Reaction
450348_RLE	Activated human JNKs migrate to nucleoplasm	Reaction
450333_RLE	Activated human MKK3/MKK6 phosphorylates p38 MAPK complexed with MAPKAPK2 or MAPKAPK3	Reaction
3238999_RLE	Activated human MKK3/MKK6 phosphorylates p38 MAPK complexed with MAPKAPK5	Reaction
450346_RLE	activated human TAK1 phosphorylates MKK3/MKK6	Reaction
1168638_RLE	Activated IKK phosphorylates I-kappaB	Reaction
432096_RLE	Activated integrin alphaIIb beta3 binds SHC1	Reaction
168136_RLE	Activated JNKs phosphorylate c-JUN	Reaction
5675194_RLE	Activated MAPK phosphorylates RAF1	Reaction
5675198_RLE	Activated MAPKs phosphorylate BRAF	Reaction
5674496_RLE	Activated MAPKs phosphorylate MAP2K1	Reaction
168405_RLE	Activated NOD oligomer recruites RIP2 (RICK)	Reaction
622310_RLE	Activated NOD1 oligomerizes	Reaction
708349_RLE	Activated NOD2 oligomerizes	Reaction
2122948	Activated NOTCH1 Transmits Signal to the Nucleus	Pathway
418581_RLE	Activated P2Y purinoceptor 1 binds G-protein Gq	Reaction
392187_RLE	Activated P2Y purinoceptor 12 binds G-protein Gi	Reaction
418091_RLE	Activated PAR1 binds Beta-arrestin-1	Reaction
418172_RLE	Activated PAR1 binds beta-arrestin-2	Reaction
399998_RLE	Activated Phospholipase C beta-1 hydrolyzes 1-Phosphatidyl-D-myo-inositol 4,5-bisphosphate	Reaction
2179413_RLE	Activated PKC-alpha can activate MMP3	BlackBoxEvent
5625886	Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3	Pathway
1524182_RLE	Activated PLC gamma dissociates from the PDGF receptor	Reaction
2033519	Activated point mutants of FGFR2	Pathway
392852_RLE	Activated prostacyclin receptor binds G-protein Gs	Reaction
5604929_RLE	Activated protein C binds Protein S	Reaction
5591040_RLE	Activated protein C cleaves Factor Va intermediate form for Factor Va	Reaction
141026_RLE	Activated protein C cleaves factor Va to factor Vi intermediate form	Reaction
5607002_RLE	Activated protein C cleaves factor VIIIa	Reaction
5603467_RLE	Activated protein C is released from PROCR	Reaction
5607058_RLE	Activated protein C:PROCR binds F2R	Reaction
5625959_RLE	Activated RHOA, RHOG, RAC1 and CDC42 bind KTN1 (kinectin)	Reaction
3928616_RLE	Activated ROCK phosphorylates MRLCs	Reaction
418163_RLE	Activated Src activates ERK	BlackBoxEvent
3858387_RLE	Activated STAT3 positively regulates CEBPB transcription	BlackBoxEvent
450302	activated TAK1 mediates p38 MAPK activation	Pathway
168184_RLE	Activated TAK1 mediates phosphorylation of the IKK Complex	Reaction
450337_RLE	Activated TAK1 phosphorylates MKK4/MKK7	Reaction
3304394_RLE	Activated TGFBR1 cannot phosphorylate SMAD2 and SMAD3 Phosphorylation Motif Mutants	BlackBoxEvent
140791_RLE	activated thrombin (factor IIa) + antithrombin III:heparin -> thrombin:antithrombin III:heparin	Reaction
141046_RLE	activated thrombin (factor IIa) + thrombomodulin -> activated thrombin:thrombomodulin	Reaction
141040_RLE	Activated thrombin:thrombomodulin cleaves PROCR:Protein C to PROCR:Activated protein C	Reaction
2201316_RLE	Activated TLR2/4 interacts with MAL(TIRAP)	Reaction
2559414_RLE	Activated TLR2/4:MAL interacts with BTK 	Reaction
936985_RLE	Activated TLR3/4:TRIF recruits TRAF6	Reaction
166054	Activated TLR4 signalling	Pathway
936947_RLE	Activated TLR:TRIF:K63-pUb-TRAF6 recruits TAK1complex	Reaction
428909_RLE	Activated TP receptor binds G-protein  G13	Reaction
428749_RLE	Activated TP receptor binds G-proten Gq	Reaction
936986_RLE	Activated TRAF6 synthesizes unanchored polyubiquitin chains	Polymerisation
450358_RLE	Activated TRAF6 synthesizes unanchored polyubiquitin chains upon TLR stimulation 	Polymerisation
936960_RLE	Activated TRAF6:p-IRAK2 interacts with TAK1 complex	Reaction
975097_RLE	Activated TRAF6:p-IRAK2 interacts with TAK1 complex upon TLR7/8 or 9 stimulation	Reaction
190065_RLE	Activated TrkA receptor internalizes to endosomes	BlackBoxEvent
201476_RLE	Activated type I receptor phosphorylates R-Smad1/5/8 directly	Reaction
170868_RLE	Activated type I receptor phosphorylates SMAD2/3 directly	Reaction
3702184_RLE	Activated type I receptor phosphorylates SMAD2/3 MH2 domain mutants directly	Reaction
5683209_RLE	Activating ABCC8 mutants cause hyperglycemia in permanent neonatal diabetes mellitus (PNDM) and transient neonatal DM (TNDM).	Reaction
111452	Activation and oligomerization of BAK protein	Pathway
1296035_RLE	Activation of  Ca2+ activated Potassium channels with  Intermeidtance conductance	Reaction
432164_RLE	Activation of  NMDA Receptor	Reaction
442715_RLE	Activation of Adenylate Cyclase	Reaction
